process_key,process_guid,process_id,image,process_name,command_line,user,parent_image,parent_name,phase,label,scenario_ids,first_seen,last_seen,event_count,unique_event_ids,event_id_1_process_create,event_id_3_network,event_id_5_process_terminate,event_id_7_image_load,event_id_11_file_create,event_id_12_registry_create,event_id_13_registry_set,event_id_14_registry_rename,event_id_22_dns,has_network_connection,network_connection_count,dns_query_count,file_creation_count,registry_event_count,destination_ip_count,external_destination_count,runs_from_temp,runs_from_user_profile,has_powershell,has_encoded_command,has_registry_run,has_scheduled_task,has_service_creation,has_startup_folder,is_lolbin,rare_parent_child,commandline_length_max,suspicious_keyword_count
guid:{55857b6a-e5bc-6a43-3404-000000000b00},{55857b6a-e5bc-6a43-3404-000000000b00},9692,C:\Windows\System32\svchost.exe,svchost.exe,,NT AUTHORITY\SYSTEM,,,fase3_normal,normal,,2026-06-30 17:54:20.171+02:00,2026-06-30 17:54:20.171+02:00,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guid:{55857b6a-e5bf-6a43-3504-000000000b00},{55857b6a-e5bf-6a43-3504-000000000b00},11720,C:\Program Files\WindowsApps\Microsoft.ScreenSketch_11.2510.31.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe,snippingtool.exe,,labwin\jjstestal,,,fase3_normal,normal,,2026-06-30 17:52:32.458+02:00,2026-06-30 17:52:32.458+02:00,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guid:{55857b6a-e613-6a43-3904-000000000b00},{55857b6a-e613-6a43-3904-000000000b00},14280,C:\Windows\System32\wevtutil.exe,wevtutil.exe,"""C:\WINDOWS\system32\wevtutil.exe"" cl Microsoft-Windows-Sysmon/Operational",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase3_normal,normal,,2026-06-30 17:51:47.813+02:00,2026-06-30 17:51:47.827+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74,1
guid:{55857b6a-e620-6a43-3a04-000000000b00},{55857b6a-e620-6a43-3a04-000000000b00},10732,C:\Windows\System32\svchost.exe,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CaptureService,labwin\jjstestal,C:\Windows\System32\services.exe,services.exe,fase3_normal,normal,,2026-06-30 17:52:00.369+02:00,2026-06-30 17:52:00.475+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
guid:{55857b6a-e626-6a43-3b04-000000000b00},{55857b6a-e626-6a43-3b04-000000000b00},13328,C:\Windows\System32\SearchProtocolHost.exe,searchprotocolhost.exe,"""C:\WINDOWS\System32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe13_ Global\UsGthrCtrlFltPipeMssGthrPipe13 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ",NT AUTHORITY\SYSTEM,C:\Windows\System32\SearchIndexer.exe,searchindexer.exe,fase3_normal,normal,,2026-06-30 17:52:06.408+02:00,2026-06-30 17:54:53.582+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,310,1
guid:{55857b6a-e626-6a43-3c04-000000000b00},{55857b6a-e626-6a43-3c04-000000000b00},5340,C:\Windows\System32\SearchFilterHost.exe,searchfilterhost.exe,"""C:\WINDOWS\System32\SearchFilterHost.exe"" 1120 3004 1544 1096 {1295340B-BF50-4A88-BB2F-287E0B9B0016}",NT AUTHORITY\SYSTEM,C:\Windows\System32\SearchIndexer.exe,searchindexer.exe,fase3_normal,normal,N3,2026-06-30 17:52:06.427+02:00,2026-06-30 17:54:51.330+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1
guid:{55857b6a-e626-6a43-3d04-000000000b00},{55857b6a-e626-6a43-3d04-000000000b00},10480,C:\Windows\System32\SearchFilterHost.exe,searchfilterhost.exe,"""C:\WINDOWS\System32\SearchFilterHost.exe"" 1120 1612 1604 1096 {0E5DCEC5-7795-4E38-9621-94DFD9F9A421}",NT AUTHORITY\SYSTEM,C:\Windows\System32\SearchIndexer.exe,searchindexer.exe,fase3_normal,normal,N3,2026-06-30 17:52:06.471+02:00,2026-06-30 17:54:51.334+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1
guid:{55857b6a-e628-6a43-3e04-000000000b00},{55857b6a-e628-6a43-3e04-000000000b00},7700,C:\Windows\System32\svchost.exe,svchost.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CaptureService,labwin\jjstestal,C:\Windows\System32\services.exe,services.exe,fase3_normal,normal,,2026-06-30 17:52:08.009+02:00,2026-06-30 17:52:08.081+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
guid:{55857b6a-e631-6a43-3f04-000000000b00},{55857b6a-e631-6a43-3f04-000000000b00},9180,C:\Windows\System32\PickerHost.exe,pickerhost.exe,C:\Windows\System32\PickerHost.exe -Embedding,labwin\jjstestal,C:\Windows\System32\svchost.exe,svchost.exe,fase3_normal,normal,,2026-06-30 17:52:17.763+02:00,2026-06-30 17:52:32.463+02:00,5,4,1,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,45,1
guid:{55857b6a-e67f-6a43-4004-000000000b00},{55857b6a-e67f-6a43-4004-000000000b00},4072,C:\Program Files\WindowsApps\microsoft.windowsnotepad_11.2510.14.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe,notepad.exe,"""C:\WINDOWS\system32\notepad.exe"" ",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase3_normal,normal,N1,2026-06-30 17:53:35.111+02:00,2026-06-30 17:53:38.910+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,34,1
guid:{55857b6a-e67f-6a43-4104-000000000b00},{55857b6a-e67f-6a43-4104-000000000b00},12492,C:\Program Files\WindowsApps\microsoft.windowsnotepad_11.2510.14.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe,notepad.exe,"""C:\Program Files\WindowsApps\microsoft.windowsnotepad_11.2510.14.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe"" /SESSION:V1VEbPF0bEmJEygXfJ40fwAAAAABAgAB6A8AAPF0bEn4AgAAAAAAAA==",labwin\jjstestal,C:\Program Files\WindowsApps\microsoft.windowsnotepad_11.2510.14.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe,notepad.exe,fase3_normal,normal,N1,2026-06-30 17:53:35.163+02:00,2026-06-30 17:53:38.988+02:00,7,3,1,0,1,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,173,1
guid:{55857b6a-e684-6a43-4204-000000000b00},{55857b6a-e684-6a43-4204-000000000b00},1504,C:\Windows\System32\calc.exe,calc.exe,"""C:\WINDOWS\system32\calc.exe"" ",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase3_normal,normal,N1,2026-06-30 17:53:40.173+02:00,2026-06-30 17:53:40.467+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31,1
guid:{55857b6a-e684-6a43-4304-000000000b00},{55857b6a-e684-6a43-4304-000000000b00},13276,C:\Program Files\WindowsApps\microsoft.windowscalculator_11.2508.4.0_x64__8wekyb3d8bbwe\CalculatorApp.exe,calculatorapp.exe,"""C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2508.4.0_x64__8wekyb3d8bbwe\CalculatorApp.exe""",labwin\jjstestal,C:\Windows\System32\sihost.exe,sihost.exe,fase3_normal,normal,N1,2026-06-30 17:53:40.246+02:00,2026-06-30 17:53:47.139+02:00,4,3,1,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,107,1
guid:{55857b6a-e684-6a43-4404-000000000b00},{55857b6a-e684-6a43-4404-000000000b00},2128,C:\Windows\System32\dllhost.exe,dllhost.exe,C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},labwin\jjstestal,C:\Windows\System32\svchost.exe,svchost.exe,fase3_normal,normal,N1,2026-06-30 17:53:40.294+02:00,2026-06-30 17:53:51.105+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,0
guid:{55857b6a-e684-6a43-4504-000000000b00},{55857b6a-e684-6a43-4504-000000000b00},7300,C:\Windows\System32\RuntimeBroker.exe,runtimebroker.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,labwin\jjstestal,C:\Windows\System32\svchost.exe,svchost.exe,fase3_normal,normal,N1;N2,2026-06-30 17:53:40.584+02:00,2026-06-30 17:54:27.157+02:00,3,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1
guid:{55857b6a-e689-6a43-4604-000000000b00},{55857b6a-e689-6a43-4604-000000000b00},10752,C:\Windows\explorer.exe,explorer.exe,"""C:\WINDOWS\explorer.exe"" ",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase3_normal,normal,N1,2026-06-30 17:53:45.217+02:00,2026-06-30 17:53:45.273+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26,1
guid:{55857b6a-e6c8-6a43-4704-000000000b00},{55857b6a-e6c8-6a43-4704-000000000b00},12380,C:\Windows\System32\cmd.exe,cmd.exe,"""C:\WINDOWS\system32\cmd.exe"" /c whoami",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase3_normal,normal,N3,2026-06-30 17:54:48.808+02:00,2026-06-30 17:54:48.833+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,39,1
guid:{55857b6a-e6c8-6a43-4804-000000000b00},{55857b6a-e6c8-6a43-4804-000000000b00},13356,C:\Windows\System32\whoami.exe,whoami.exe,whoami,labwin\jjstestal,C:\Windows\System32\cmd.exe,cmd.exe,fase3_normal,normal,N3,2026-06-30 17:54:48.823+02:00,2026-06-30 17:54:48.831+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1
guid:{55857b6a-e6c8-6a43-4904-000000000b00},{55857b6a-e6c8-6a43-4904-000000000b00},4268,C:\Windows\System32\cmd.exe,cmd.exe,"""C:\WINDOWS\system32\cmd.exe"" /c ipconfig /all",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase3_normal,normal,N3,2026-06-30 17:54:48.850+02:00,2026-06-30 17:54:48.876+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,46,1
guid:{55857b6a-e6c8-6a43-4a04-000000000b00},{55857b6a-e6c8-6a43-4a04-000000000b00},13032,C:\Windows\System32\ipconfig.exe,ipconfig.exe,ipconfig  /all,labwin\jjstestal,C:\Windows\System32\cmd.exe,cmd.exe,fase3_normal,normal,N3,2026-06-30 17:54:48.859+02:00,2026-06-30 17:54:48.873+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1
guid:{55857b6a-e6c8-6a43-4b04-000000000b00},{55857b6a-e6c8-6a43-4b04-000000000b00},3680,C:\Windows\System32\cmd.exe,cmd.exe,"""C:\WINDOWS\system32\cmd.exe"" /c tasklist",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase3_normal,normal,N3,2026-06-30 17:54:48.891+02:00,2026-06-30 17:54:49.014+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,41,1
guid:{55857b6a-e6c8-6a43-4c04-000000000b00},{55857b6a-e6c8-6a43-4c04-000000000b00},12748,C:\Windows\System32\tasklist.exe,tasklist.exe,tasklist,labwin\jjstestal,C:\Windows\System32\cmd.exe,cmd.exe,fase3_normal,normal,N3,2026-06-30 17:54:48.901+02:00,2026-06-30 17:54:49.012+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1
guid:{55857b6a-e6c8-6a43-4d04-000000000b00},{55857b6a-e6c8-6a43-4d04-000000000b00},13440,C:\Windows\System32\wbem\WmiPrvSE.exe,wmiprvse.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,NT AUTHORITY\Servicio de red,C:\Windows\System32\svchost.exe,svchost.exe,fase3_normal,normal,N3,2026-06-30 17:54:48.925+02:00,2026-06-30 17:57:28.517+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1
guid:{55857b6a-e6c9-6a43-4e04-000000000b00},{55857b6a-e6c9-6a43-4e04-000000000b00},5572,C:\Windows\System32\cmd.exe,cmd.exe,"""C:\WINDOWS\system32\cmd.exe"" /c schtasks /query /fo LIST",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase3_normal,normal,N3,2026-06-30 17:54:49.030+02:00,2026-06-30 17:54:49.671+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,57,2
guid:{55857b6a-e6c9-6a43-4f04-000000000b00},{55857b6a-e6c9-6a43-4f04-000000000b00},12356,C:\Windows\System32\schtasks.exe,schtasks.exe,schtasks  /query /fo LIST,labwin\jjstestal,C:\Windows\System32\cmd.exe,cmd.exe,fase3_normal,normal,N3,2026-06-30 17:54:49.042+02:00,2026-06-30 17:54:49.668+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,25,2
guid:{55857b6a-e6e0-6a43-5004-000000000b00},{55857b6a-e6e0-6a43-5004-000000000b00},13216,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,"""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -Command Get-Date",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase3_normal,normal,N4,2026-06-30 17:55:12.676+02:00,2026-06-30 17:55:13.742+02:00,5,3,1,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,1,0,88,4
guid:{55857b6a-e6e1-6a43-5104-000000000b00},{55857b6a-e6e1-6a43-5104-000000000b00},3768,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,"""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -Command ""Get-Process | Select-Object -First 10""",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase3_normal,normal,N4,2026-06-30 17:55:13.765+02:00,2026-06-30 17:55:14.523+02:00,5,3,1,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,1,0,119,4
guid:{55857b6a-e6e2-6a43-5204-000000000b00},{55857b6a-e6e2-6a43-5204-000000000b00},6516,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,"""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -Command ""Get-Service | Select-Object -First 10""",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase3_normal,normal,N4,2026-06-30 17:55:14.547+02:00,2026-06-30 17:55:15.249+02:00,5,3,1,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,1,0,119,4
guid:{55857b6a-e6e3-6a43-5304-000000000b00},{55857b6a-e6e3-6a43-5304-000000000b00},3228,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,"""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -Command ""Get-ChildItem C:\TFM_Triage | Select-Object Name, FullName""",labwin\jjstestal,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,fase3_normal,normal,N4,2026-06-30 17:55:15.273+02:00,2026-06-30 17:55:15.987+02:00,5,3,1,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,1,0,140,4
guid:{55857b6a-e6f4-6a43-5404-000000000b00},{55857b6a-e6f4-6a43-5404-000000000b00},5512,C:\Windows\System32\wbem\WmiPrvSE.exe,wmiprvse.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,NT AUTHORITY\SERVICIO LOCAL,C:\Windows\System32\svchost.exe,svchost.exe,fase3_normal,normal,N5,2026-06-30 17:55:32.717+02:00,2026-06-30 17:57:28.516+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
guid:{55857b6a-e6f4-6a43-5504-000000000b00},{55857b6a-e6f4-6a43-5504-000000000b00},12652,C:\Windows\System32\svchost.exe,svchost.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s NetSetupSvc,NT AUTHORITY\SYSTEM,C:\Windows\System32\services.exe,services.exe,fase3_normal,normal,N5,2026-06-30 17:55:32.792+02:00,2026-06-30 17:56:35.731+02:00,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
