phase,source_file,record_number,event_id,provider,channel,computer,utc_system_time,local_time,level,task,opcode,keywords,RuleName,UtcTime,ProcessGuid,ProcessId,Image,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,User,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine,ParentUser,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName,QueryName,QueryStatus,QueryResults,TargetObject,Details,NewName,TargetFilename,CreationUtcTime,AccountExpires,AdvancedOptions,AlgorithmName,AllowedToDelegateTo,AuthenticationPackageName,CallerProcessId,CallerProcessName,ClientCreationTime,ClientProcessId,ConfigAccessPolicy,CountOfCredentialsReturned,DisableIntegrityChecks,DisplayName,Dummy,ElevatedToken,FailureReason,Flags,FlightSigning,HandleId,HomeDirectory,HomePath,HypervisorDebug,HypervisorLaunchType,HypervisorLoadOptions,Identity,ImpersonationLevel,IpAddress,IpPort,KernelDebug,KeyFilePath,KeyLength,KeyName,KeyType,LmPackageName,LoadOptions,LogonHours,LogonProcessName,LogonType,MandatoryLabel,MemberName,MemberSid,NewProcessId,NewProcessName,NewSd,NewUacValue,ObjectName,ObjectServer,ObjectType,OldSd,OldUacValue,Operation,PackageSid,ParentProcessName,PasswordLastSet,PrimaryGroupId,PrivilegeList,ProcessCreationTime,ProcessName,ProfilePath,ProviderName,PuaCount,PuaPolicyId,ReadOperation,RemoteCredentialGuard,RemoteEventLogging,Resource,RestrictedAdminMode,ReturnCode,SamAccountName,Schema,SchemaFriendlyName,ScriptPath,SidHistory,Status,SubStatus,SubjectDomainName,SubjectLogonId,SubjectUserName,SubjectUserSid,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetName,TargetOutboundDomainName,TargetOutboundUserName,TargetProcessId,TargetProcessName,TargetServerName,TargetSid,TargetUserName,TargetUserSid,TestSigning,TokenElevationType,TransmittedServices,Type,UserAccountControl,UserData_raw,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VsmLaunchType,Workstation,WorkstationName
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18390,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:16.991671+00:00,2026-06-30 13:00:16.991+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cdec,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Dism\Microsoft.Dism.PowerShell.dll,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18391,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:16.992575+00:00,2026-06-30 13:00:16.992+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\LAPS\lapspsh.dll,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18392,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:16.993509+00:00,2026-06-30 13:00:16.993+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\LAPS\lapsutil.dll,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18393,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:16.994308+00:00,2026-06-30 13:00:16.994+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.ReFsDedup.Commands\Microsoft.ReFsDedup.Commands.dll,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18394,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:16.995157+00:00,2026-06-30 13:00:16.995+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Microsoft.ReFsDedup.Commands\Microsoft.ReFSDedup.Interop.dll,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18395,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:16.996241+00:00,2026-06-30 13:00:16.996+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\MsDtc\es\Microsoft.Dtc.PowerShell.Resources.dll,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18396,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:16.997440+00:00,2026-06-30 13:00:16.997+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cdec,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\NetSecurity\NetSecurity.formats.ps1xml,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18397,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:16.998541+00:00,2026-06-30 13:00:16.998+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\NetSecurity\NetSecurity.types.ps1xml,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18398,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.000061+00:00,2026-06-30 13:00:17.000+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000d60c,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\NetSecurity\es\Microsoft.Windows.Firewall.Commands.Resources.dll,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18399,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.001581+00:00,2026-06-30 13:00:17.001+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\NetTCPIP\Tcpip.Format.ps1xml,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18400,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.002399+00:00,2026-06-30 13:00:17.002+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\OsConfiguration\Microsoft.Management.OsConfiguration.Commands.dll,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18401,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.003279+00:00,2026-06-30 13:00:17.003+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\PersistentMemory\es\Microsoft.Storage.PersistentMemory.Management.Commands.Resources.dll,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18402,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.003901+00:00,2026-06-30 13:00:17.003+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\PKI\pki.types.ps1xml,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18403,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.004950+00:00,2026-06-30 13:00:17.004+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Provisioning\provcmdlets.dll,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18404,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.005901+00:00,2026-06-30 13:00:17.005+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cdec,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Provisioning\provcommon.dll,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18405,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.006756+00:00,2026-06-30 13:00:17.006+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cdec,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Provisioning\provpackageapi.dll,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18406,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.007866+00:00,2026-06-30 13:00:17.007+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cdec,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Provisioning\wiminterop.dll,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18407,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.008570+00:00,2026-06-30 13:00:17.008+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cdec,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\SecureBoot\hashes.json,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18408,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.009356+00:00,2026-06-30 13:00:17.009+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x000000000000cdec,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Wdac\MSFT_OdbcDriverTask_v1.0.cdxml,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18409,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.010229+00:00,2026-06-30 13:00:17.010+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Wdac\MSFT_OdbcDsnTask_v1.0.cdxml,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18410,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.011057+00:00,2026-06-30 13:00:17.011+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Wdac\MSFT_OdbcPerfCounterTask_v1.0.cdxml,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18411,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.012133+00:00,2026-06-30 13:00:17.012+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Wdac\MSFT_WdacBidTraceTask_v1.0.cdxml,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18412,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.012909+00:00,2026-06-30 13:00:17.012+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Wdac\Wdac.format.ps1xml,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18413,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.013659+00:00,2026-06-30 13:00:17.013+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WindowsPowerShell\v1.0\Modules\Wdac\Wdac.types.ps1xml,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18414,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.014410+00:00,2026-06-30 13:00:17.014+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WinMetadata\Windows.ApplicationModel.winmd,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_security_sospechosa.evtx,18415,4907,Microsoft-Windows-Security-Auditing,Security,labwin,2026-06-30 11:00:17.015062+00:00,2026-06-30 13:00:17.015+02:00,0,13568,0,0x8020000000000000,,,,0x00000000000008b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000023bc,,,,,,,,,,,,,,,,,,,,,,,,,S:(AU;SAFA;DCLCRPCRSDWDWO;;;WD),,C:\Windows\System32\WinMetadata\Windows.Data.winmd,Security,File,S:NO_ACCESS_CONTROL,,,,,,,,,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,,,,,,,,,,,WORKGROUP,0x00000000000003e7,LABWIN$,S-1-5-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
